CandidateID,Source,JobRole,ExperienceYears,ScreeningScore,InterviewRounds,OfferStatus,JoinedStatus,SalaryExpected,SalaryOffered,ApplicationDate,CostPerSource
C100265,Indeed,Business Analyst,2.0,18,1,Offered,Did Not Join,1314633,1090219,2024-04-27,2347
C100266,Indeed,HR Executive,0.7,43,3,Rejected,Did Not Join,689576,1273383,2023-04-29,7823
C100267,Indeed,Frontend Developer,0.9,82,3,Offered,Did Not Join,1503145,1474050,2024-05-09,6657
C100268,Naukri,Frontend Developer,0.2,24,1,Rejected,Did Not Join,672008,186772,2023-10-21,10424
C100269,Naukri,Business Analyst,2.5,71,1,Offered,Did Not Join,1751872,670473,2024-08-28,11388
C100270,Referral,Backend Developer,1.4,54,1,Rejected,Did Not Join,754895,1267934,2024-10-12,16899
C100271,Referral,Backend Developer,2.5,93,3,Rejected,Joined,606009,1374295,2023-06-19,9697
C100272,Campus,Marketing Associate,0.6,81,2,Rejected,Did Not Join,831436,698022,2023-09-02,12739
C100273,Campus,Frontend Developer,0.8,67,2,Rejected,Did Not Join,548223,1245080,2023-02-19,19049
C100274,LinkedIn,Business Analyst,0.8,28,2,Rejected,Did Not Join,1398311,1103964,2023-05-29,17591
C100275,LinkedIn,Sales Executive,0.1,25,2,Rejected,Did Not Join,242582,1365929,2023-12-06,11712
C100276,Referral,Backend Developer,0.8,84,2,Rejected,Joined,556670,559697,2023-12-05,1372
C100277,Indeed,Sales Executive,3.3,17,1,Rejected,Did Not Join,1414097,216499,2024-09-04,9127
C100278,Indeed,Business Analyst,4.6,42,2,Offered,Joined,999548,1489979,2024-06-03,17108
C100279,Referral,Business Analyst,1.5,83,2,Rejected,Joined,1084827,1799597,2023-11-01,15192
C100280,Campus,Product Analyst,1.2,27,1,Offered,Did Not Join,203706,863851,2023-08-25,15225
C100281,Naukri,Frontend Developer,0.1,44,1,Offered,Did Not Join,1002579,1707303,2023-03-05,10043
C100282,Naukri,Product Analyst,4.2,52,2,Rejected,Did Not Join,692480,748824,2023-12-31,4687
C100283,Naukri,Sales Executive,0.0,59,2,Rejected,Did Not Join,1400191,1407520,2024-02-14,15996
C100284,LinkedIn,Product Analyst,5.8,12,2,Rejected,Joined,1872011,624782,2023-03-19,4519
C100285,Naukri,Marketing Associate,1.3,68,3,Rejected,Did Not Join,445978,1122920,2023-10-21,7518
C100286,LinkedIn,Frontend Developer,0.8,37,1,Rejected,Did Not Join,1257471,1628427,2024-03-15,13350
C100287,LinkedIn,Data Analyst,5.2,55,1,Rejected,Did Not Join,1139916,985621,2023-12-18,11509
C100288,Naukri,Product Analyst,0.0,73,1,Rejected,Did Not Join,626230,1160433,2023-01-02,6811
C100289,LinkedIn,Sales Executive,1.7,79,2,Rejected,Did Not Join,1621253,322570,2024-06-06,4804
C100290,Naukri,Backend Developer,1.6,56,2,Offered,Did Not Join,467253,240777,2023-03-12,11070
C100291,Naukri,Backend Developer,0.5,23,2,Offered,Did Not Join,486776,1710377,2024-03-11,17342
C100292,Referral,Backend Developer,1.1,16,1,Rejected,Did Not Join,950636,545809,2024-09-23,15504
C100293,Naukri,HR Executive,2.1,83,2,Rejected,Did Not Join,343223,885977,2023-02-06,3612
C100294,Naukri,Business Analyst,2.6,88,3,Offered,Joined,1425813,452571,2024-03-17,2045
C100295,LinkedIn,Frontend Developer,0.0,40,3,Offered,Did Not Join,779564,229555,2024-04-07,8502
C100296,Referral,Backend Developer,5.5,90,4,Rejected,Did Not Join,950629,448714,2023-08-17,14008
C100297,Naukri,Data Analyst,0.4,60,3,Rejected,Did Not Join,294964,1287457,2023-05-23,7819
C100298,Indeed,Backend Developer,0.5,38,3,Rejected,Did Not Join,201912,1413049,2023-02-09,2877
C100299,Naukri,Marketing Associate,0.6,24,1,Rejected,Did Not Join,1154493,1660906,2023-03-19,974
C100300,Naukri,Business Analyst,0.1,99,1,Rejected,Did Not Join,1518094,712696,2023-11-25,3549
C100301,LinkedIn,Sales Executive,0.3,85,1,Rejected,Did Not Join,444065,432385,2023-04-03,18751
C100302,LinkedIn,Business Analyst,8.6,34,2,Rejected,Joined,1333978,785498,2024-07-21,3838
C100303,Indeed,Product Analyst,0.8,70,3,Rejected,Joined,1688470,949640,2024-01-29,15477
C100304,Indeed,Sales Executive,0.2,50,1,Rejected,Did Not Join,291792,828192,2023-05-23,15247
C100305,Internshala,Sales Executive,0.2,78,2,Offered,Did Not Join,1604025,619070,2024-04-26,7874
C100306,LinkedIn,Product Analyst,2.5,13,2,Offered,Did Not Join,1823547,344645,2024-06-17,11812
C100307,Naukri,Frontend Developer,3.9,66,3,Rejected,Joined,341270,1215541,2024-11-25,13130
C100308,Referral,Product Analyst,0.6,40,2,Rejected,Did Not Join,556961,1743841,2023-03-13,15064
C100309,Naukri,HR Executive,0.0,12,4,Rejected,Did Not Join,1900640,1749710,2024-11-25,10120
C100310,LinkedIn,Sales Executive,0.5,76,1,Rejected,Did Not Join,892356,862745,2023-05-30,14810
C100311,Naukri,Sales Executive,0.1,99,1,Offered,Joined,1964730,599063,2023-12-04,7593
C100312,Naukri,Product Analyst,0.2,59,2,Offered,Did Not Join,862515,434385,2024-06-22,13624
C100313,Agency,Frontend Developer,1.1,26,2,Rejected,Did Not Join,323899,309443,2024-12-25,1151
C100314,Referral,Backend Developer,0.5,69,1,Offered,Did Not Join,691837,580636,2024-07-05,5874
C100315,Indeed,Marketing Associate,1.5,83,2,Rejected,Did Not Join,914304,1220812,2023-10-11,17457
C100316,LinkedIn,Data Analyst,0.6,75,3,Rejected,Did Not Join,921606,484291,2024-12-11,13929
C100317,Naukri,Frontend Developer,5.6,97,2,Rejected,Joined,997820,708545,2023-09-09,18477
C100318,Naukri,HR Executive,4.7,84,1,Offered,Did Not Join,798466,1247272,2023-09-04,9555
C100319,Naukri,Frontend Developer,1.7,33,2,Rejected,Joined,750745,739051,2024-12-06,9984
C100320,LinkedIn,Business Analyst,0.9,96,2,Rejected,Joined,873487,403341,2024-12-02,15443
C100321,Indeed,Backend Developer,1.0,41,1,Rejected,Did Not Join,723471,1603187,2023-06-22,8091
C100322,Indeed,Backend Developer,1.1,96,2,Rejected,Did Not Join,1938027,774819,2024-08-06,14324
C100323,Naukri,Sales Executive,2.6,28,1,Rejected,Joined,211752,1115630,2023-01-24,16724
C100324,Agency,Backend Developer,1.2,75,1,Offered,Did Not Join,776120,1188958,2024-05-02,10814
C100325,Indeed,Backend Developer,3.9,69,3,Rejected,Did Not Join,1777101,213923,2023-05-13,1644
C100326,LinkedIn,Product Analyst,5.8,75,1,Rejected,Did Not Join,1906987,1477540,2024-05-11,617
C100327,Indeed,Backend Developer,0.8,24,4,Offered,Did Not Join,951065,1663145,2024-05-17,3146
C100328,LinkedIn,Backend Developer,1.6,94,2,Offered,Did Not Join,1443994,661899,2023-09-25,9302
C100329,Naukri,Data Analyst,0.2,44,4,Offered,Joined,1728376,1440071,2024-03-10,5313
C100330,Naukri,HR Executive,0.4,78,1,Rejected,Joined,767599,531011,2023-07-13,7568
C100331,Referral,Sales Executive,1.1,36,2,Rejected,Joined,1529808,449346,2024-03-22,12118
C100332,Naukri,Product Analyst,0.5,97,1,Offered,Did Not Join,1516395,1600858,2024-09-27,15948
C100333,Naukri,Backend Developer,4.2,16,3,Rejected,Did Not Join,1513360,374240,2023-02-24,17060
C100334,Naukri,Sales Executive,0.3,15,2,Rejected,Did Not Join,1574048,545265,2024-07-20,6213
C100335,Naukri,HR Executive,1.2,42,1,Rejected,Did Not Join,1785181,1422483,2023-01-14,15166
C100336,Campus,Product Analyst,1.9,67,3,Rejected,Did Not Join,899768,1705752,2024-10-12,2347
C100337,Indeed,Marketing Associate,2.4,58,2,Offered,Did Not Join,985748,427838,2024-08-01,4595
C100338,LinkedIn,Backend Developer,1.0,26,1,Rejected,Did Not Join,698896,439245,2023-05-15,9167
C100339,Naukri,Sales Executive,4.1,51,2,Rejected,Did Not Join,1879306,1460816,2024-08-31,14837
C100340,LinkedIn,Frontend Developer,1.7,81,2,Rejected,Did Not Join,1352242,699557,2023-03-14,8450
C100341,LinkedIn,Product Analyst,1.2,49,1,Rejected,Joined,1806326,677769,2023-02-05,14264
C100342,Naukri,Product Analyst,0.1,55,2,Rejected,Did Not Join,1203677,433202,2024-12-12,1724
C100343,LinkedIn,Sales Executive,1.2,80,1,Offered,Did Not Join,275921,807807,2024-05-30,15290
C100344,LinkedIn,Backend Developer,3.4,79,2,Rejected,Joined,1263777,1670601,2023-07-01,19986
C100345,Indeed,Business Analyst,1.9,77,3,Rejected,Did Not Join,1020968,676632,2023-08-28,18808
C100346,Indeed,Data Analyst,3.6,10,2,Offered,Did Not Join,355739,455485,2023-02-03,18064
C100347,Naukri,Frontend Developer,1.4,88,2,Offered,Joined,1752712,1031842,2023-10-23,18826
C100348,Naukri,Frontend Developer,0.3,98,1,Rejected,Joined,1969643,1490622,2023-07-10,9721
C100349,Indeed,Business Analyst,0.0,61,1,Rejected,Did Not Join,1546237,990707,2024-05-17,784
C100350,LinkedIn,Backend Developer,0.7,44,1,Offered,Did Not Join,1939806,1365987,2024-08-10,11943
C100351,Campus,Product Analyst,2.4,78,2,Rejected,Did Not Join,1101740,1288575,2023-06-17,8270
C100352,Indeed,Product Analyst,3.1,14,2,Rejected,Did Not Join,575055,542833,2023-02-09,18554
C100353,Naukri,Data Analyst,0.7,26,3,Rejected,Joined,1286558,1110953,2024-01-04,15034
C100354,Naukri,Frontend Developer,1.4,62,1,Offered,Joined,913692,358622,2024-04-24,4006
C100355,Indeed,Data Analyst,1.1,61,2,Rejected,Did Not Join,1281420,332885,2023-04-14,12337
C100356,Naukri,Frontend Developer,1.1,23,2,Offered,Did Not Join,1594838,913520,2024-06-14,5154
C100357,LinkedIn,Backend Developer,0.5,38,2,Rejected,Did Not Join,335309,989091,2023-10-27,4881
C100358,Agency,Marketing Associate,0.3,17,3,Rejected,Joined,847398,661528,2024-12-24,4216
C100359,LinkedIn,Frontend Developer,0.4,10,1,Rejected,Did Not Join,1934401,847428,2023-08-04,4123
C100360,LinkedIn,Marketing Associate,0.1,38,1,Rejected,Did Not Join,992459,412902,2023-01-13,3939
C100361,Indeed,Frontend Developer,0.4,45,2,Offered,Joined,934137,913246,2023-11-20,2535
C100362,LinkedIn,Product Analyst,0.0,60,1,Rejected,Did Not Join,1669275,1668263,2024-10-17,3806
C100363,LinkedIn,HR Executive,2.0,46,1,Offered,Joined,1696799,337952,2023-05-04,12952
C100364,Agency,Backend Developer,0.8,78,1,Rejected,Did Not Join,804855,1516567,2023-05-04,9014
C100365,LinkedIn,Business Analyst,7.2,62,1,Offered,Did Not Join,562992,345127,2023-11-12,19913
C100366,Agency,Marketing Associate,0.4,61,2,Rejected,Did Not Join,952919,194802,2024-08-12,12669
C100367,Campus,Business Analyst,0.8,97,1,Rejected,Did Not Join,1180772,1753224,2024-12-19,19978
C100368,Naukri,Backend Developer,0.9,92,2,Rejected,Did Not Join,818012,1029907,2023-04-16,1261
C100369,Naukri,Sales Executive,0.0,21,2,Offered,Joined,1887539,526038,2023-06-08,1919
C100370,Naukri,Business Analyst,3.7,61,2,Rejected,Did Not Join,693073,305807,2023-03-21,3729
C100371,Naukri,Backend Developer,0.1,10,4,Offered,Did Not Join,796098,1100968,2023-04-11,12151
C100372,Naukri,Product Analyst,5.6,16,1,Rejected,Did Not Join,656140,329682,2024-05-04,9023
C100373,Indeed,Business Analyst,4.5,26,4,Rejected,Did Not Join,1195596,472751,2023-10-21,5194
C100374,Naukri,Marketing Associate,1.5,52,2,Rejected,Did Not Join,849833,1102548,2023-09-27,3628
C100375,Naukri,HR Executive,1.6,80,3,Rejected,Did Not Join,1825756,398617,2023-07-01,2556
C100376,Referral,Business Analyst,2.1,26,2,Offered,Did Not Join,1966970,1721946,2023-04-23,19171
C100377,Naukri,Marketing Associate,1.0,68,2,Rejected,Did Not Join,1151899,895250,2023-06-07,7327
C100378,Referral,Frontend Developer,2.1,12,3,Offered,Did Not Join,1668335,929146,2023-09-20,16130
C100379,Naukri,Backend Developer,0.1,38,3,Rejected,Did Not Join,1849923,1314401,2024-08-12,14049
C100380,Naukri,Data Analyst,0.1,31,1,Rejected,Did Not Join,725362,511455,2024-10-13,17787
C100381,Indeed,Sales Executive,1.2,47,1,Rejected,Did Not Join,1202628,700779,2024-07-15,9923
C100382,Indeed,Product Analyst,1.6,63,2,Rejected,Did Not Join,1655782,1360465,2023-04-10,4090
C100383,Campus,Data Analyst,4.4,59,3,Rejected,Did Not Join,1214568,575362,2024-08-02,17384
C100384,Indeed,Product Analyst,0.2,78,1,Rejected,Did Not Join,676164,1187198,2023-03-16,7490
C100385,Referral,Backend Developer,3.5,39,2,Rejected,Joined,1331143,794580,2024-01-13,6014
C100386,Naukri,Product Analyst,0.5,32,2,Rejected,Did Not Join,1556513,858840,2024-12-09,10332
C100387,Naukri,HR Executive,1.0,94,3,Rejected,Joined,935733,474290,2023-08-11,3582
C100388,Referral,Business Analyst,0.8,99,2,Offered,Did Not Join,500215,1654403,2024-09-26,4094
C100389,Referral,HR Executive,1.0,56,2,Rejected,Joined,1792410,1185379,2023-06-29,14882
C100390,Internshala,Data Analyst,0.3,30,4,Offered,Joined,1032947,1777098,2024-11-24,12171
C100391,LinkedIn,Sales Executive,1.4,29,2,Rejected,Did Not Join,1163379,1751068,2024-08-16,13286
C100392,Naukri,Marketing Associate,3.2,32,2,Offered,Did Not Join,853500,237036,2024-01-26,9298
C100393,Referral,Sales Executive,1.2,77,1,Rejected,Did Not Join,1957155,826634,2024-04-14,7780
C100394,Naukri,Backend Developer,1.3,30,2,Rejected,Did Not Join,1913631,762502,2024-09-01,6855
C100395,Agency,Backend Developer,3.8,30,1,Offered,Did Not Join,893204,207450,2023-05-19,7801
C100396,Campus,HR Executive,2.4,10,1,Rejected,Did Not Join,1259630,1686349,2024-03-25,10157
C100397,LinkedIn,Marketing Associate,1.3,24,2,Rejected,Did Not Join,1441470,256227,2024-07-02,11331
C100398,Referral,HR Executive,0.6,26,2,Offered,Did Not Join,989329,1439815,2024-02-25,17408
C100399,Referral,Business Analyst,4.3,60,2,Rejected,Did Not Join,733825,767499,2023-10-13,714
C100400,Naukri,Frontend Developer,1.7,72,1,Offered,Did Not Join,1663738,986028,2024-02-17,17488
C100401,Campus,Marketing Associate,0.5,23,2,Offered,Did Not Join,519469,1287576,2024-12-26,7563
C100402,LinkedIn,Frontend Developer,0.6,68,2,Rejected,Joined,1126185,572712,2024-04-24,10522
C100403,Referral,Sales Executive,3.3,92,2,Rejected,Did Not Join,1368516,958722,2024-10-28,3697
C100404,Naukri,Business Analyst,0.1,59,1,Rejected,Did Not Join,1584107,1359956,2024-07-17,11297
C100405,Campus,Product Analyst,9.7,43,2,Rejected,Joined,1076969,1733867,2024-03-26,16248
C100406,LinkedIn,Product Analyst,0.3,15,3,Rejected,Did Not Join,1590841,860528,2024-07-22,9235
C100407,Naukri,Frontend Developer,3.2,58,1,Rejected,Joined,1091964,339491,2023-05-01,15534
C100408,Campus,Data Analyst,1.0,15,1,Rejected,Did Not Join,509182,671389,2023-02-28,19742
C100409,Naukri,Sales Executive,1.4,78,2,Offered,Did Not Join,1827697,192756,2023-07-14,5716
C100410,Naukri,Frontend Developer,4.3,16,2,Rejected,Did Not Join,1802981,1651080,2024-12-02,6860
C100411,Agency,Business Analyst,1.1,86,2,Rejected,Did Not Join,1057563,1357991,2024-12-12,1457
C100412,Agency,Frontend Developer,1.5,60,2,Offered,Did Not Join,1665566,1109888,2024-05-27,9019
C100413,LinkedIn,Backend Developer,0.1,10,2,Offered,Did Not Join,1030123,1739741,2024-05-27,15675
C100414,Indeed,HR Executive,0.0,22,2,Rejected,Did Not Join,1170647,1137356,2023-05-31,6929
C100415,LinkedIn,Data Analyst,0.6,52,1,Offered,Joined,1451646,1314786,2024-12-30,14928
C100416,Naukri,Backend Developer,2.3,36,1,Rejected,Did Not Join,1130811,301789,2024-03-13,6406
C100417,Naukri,Backend Developer,0.3,80,2,Rejected,Did Not Join,632352,704370,2024-10-05,15675
C100418,Indeed,Business Analyst,0.2,12,1,Rejected,Did Not Join,1502950,1302554,2024-02-04,4920
C100419,Referral,HR Executive,1.1,67,3,Offered,Did Not Join,489675,910181,2024-04-24,5915
C100420,Referral,HR Executive,2.1,98,3,Rejected,Did Not Join,892070,283715,2023-03-11,10122
C100421,Referral,Marketing Associate,2.5,26,3,Offered,Joined,627784,1017971,2023-10-01,11216
C100422,Naukri,Sales Executive,0.4,54,3,Rejected,Joined,476558,1669595,2024-08-08,5922
C100423,LinkedIn,Data Analyst,0.2,87,2,Rejected,Did Not Join,1179798,1287401,2024-09-25,11930
C100424,Naukri,Sales Executive,5.6,67,3,Rejected,Did Not Join,1411371,523180,2024-02-11,14997
C100425,LinkedIn,Business Analyst,0.6,65,1,Rejected,Joined,556716,502699,2024-05-21,6736
C100426,LinkedIn,Data Analyst,3.8,63,1,Offered,Did Not Join,996693,569219,2023-07-14,10581
C100427,Campus,Marketing Associate,4.0,96,3,Rejected,Joined,1965923,1658288,2023-03-06,13096
C100428,Naukri,Frontend Developer,3.0,97,1,Rejected,Did Not Join,792201,447438,2023-10-23,18984
C100429,Naukri,Backend Developer,0.4,38,4,Offered,Did Not Join,960987,1273428,2024-06-28,4562
C100430,Naukri,Data Analyst,3.4,63,2,Offered,Joined,382327,1745404,2024-04-26,1640
C100431,Referral,Sales Executive,2.9,36,3,Rejected,Did Not Join,1614044,245858,2024-03-06,17736
C100432,Indeed,Backend Developer,1.8,54,1,Rejected,Joined,883779,457980,2023-12-14,10431
C100433,Naukri,Business Analyst,0.8,96,2,Rejected,Did Not Join,981789,673577,2024-06-15,8660
C100434,Naukri,Sales Executive,0.6,40,1,Rejected,Did Not Join,531451,871188,2023-11-11,9737
C100435,Indeed,Frontend Developer,0.3,45,3,Rejected,Joined,1460057,834381,2023-12-01,5850
C100436,Naukri,Business Analyst,1.4,90,1,Rejected,Did Not Join,307030,622194,2024-08-12,17432
C100437,Referral,Product Analyst,1.8,70,2,Rejected,Did Not Join,1420988,1314196,2024-10-15,12285
C100438,Indeed,Frontend Developer,0.9,46,1,Offered,Did Not Join,546214,1035352,2024-05-12,2167
C100439,Naukri,Frontend Developer,1.3,76,1,Rejected,Joined,1285468,1369101,2024-10-31,18966
C100440,Naukri,Backend Developer,0.9,45,2,Offered,Joined,1719445,1122885,2023-01-07,5054
C100441,Internshala,Business Analyst,2.0,14,1,Rejected,Did Not Join,1909538,701099,2024-02-09,2585
C100442,Naukri,Business Analyst,4.6,55,2,Rejected,Did Not Join,805245,637758,2024-08-06,1199
C100443,Naukri,Data Analyst,0.4,88,1,Rejected,Did Not Join,1345786,1680669,2024-10-16,2594
C100444,Referral,Sales Executive,1.0,61,1,Offered,Did Not Join,598383,1337113,2024-04-10,5908
C100445,Agency,Product Analyst,0.3,58,2,Offered,Did Not Join,1974958,364449,2024-10-10,3305
C100446,Internshala,Business Analyst,2.0,15,1,Rejected,Did Not Join,515345,962064,2023-09-28,3651
C100447,Referral,Data Analyst,2.6,19,2,Rejected,Did Not Join,249698,1199264,2024-07-23,3676
C100448,Naukri,Product Analyst,5.4,32,3,Rejected,Did Not Join,461677,1494384,2024-09-20,9929
C100449,Naukri,HR Executive,0.7,26,1,Rejected,Joined,949088,609080,2023-01-18,19385
C100450,Referral,HR Executive,6.0,93,1,Offered,Did Not Join,417414,1563821,2024-10-17,11251
C100451,LinkedIn,Product Analyst,0.1,53,1,Offered,Did Not Join,1707041,861289,2023-08-10,11517
C100452,LinkedIn,HR Executive,1.8,50,2,Offered,Did Not Join,525897,294836,2023-02-28,17735
C100453,Campus,Marketing Associate,0.1,24,2,Offered,Did Not Join,1324055,1193144,2024-03-22,9278
C100454,Naukri,Business Analyst,4.5,53,2,Rejected,Did Not Join,1450008,1365378,2024-10-17,14804
C100455,LinkedIn,Marketing Associate,1.5,67,3,Offered,Did Not Join,1575407,1211889,2024-10-04,18652
C100456,Naukri,Sales Executive,2.2,95,1,Offered,Joined,891243,1386007,2024-04-04,3059
C100457,LinkedIn,Business Analyst,3.6,59,2,Rejected,Joined,1642010,497558,2023-10-05,10139
C100458,Naukri,Data Analyst,0.3,61,2,Rejected,Did Not Join,1281469,300241,2023-04-01,11139
C100459,Naukri,Marketing Associate,0.1,79,2,Rejected,Did Not Join,737457,256003,2024-08-17,13777
C100460,Naukri,Marketing Associate,4.2,77,4,Rejected,Did Not Join,1557178,655750,2024-12-16,1230
C100461,Indeed,Sales Executive,0.8,72,2,Offered,Did Not Join,638590,1213104,2023-08-31,6835
C100462,Indeed,Marketing Associate,0.3,67,4,Rejected,Did Not Join,1438320,1752071,2023-03-04,13398
C100463,LinkedIn,Frontend Developer,1.3,32,1,Offered,Did Not Join,799239,1723109,2024-12-01,9902
C100464,Agency,Data Analyst,1.8,53,1,Rejected,Did Not Join,466324,1430593,2023-01-10,6650
C100465,Naukri,HR Executive,0.1,92,1,Rejected,Did Not Join,1155432,1782098,2024-07-22,18421
C100466,Naukri,Data Analyst,0.6,53,2,Rejected,Joined,415762,438523,2023-12-28,18059
C100467,Campus,Frontend Developer,0.1,61,1,Rejected,Did Not Join,691361,704835,2024-09-25,1947
C100468,Naukri,Sales Executive,1.1,76,1,Rejected,Did Not Join,1520486,903796,2024-07-14,9458
C100469,Agency,Sales Executive,4.5,37,2,Rejected,Did Not Join,1933994,755705,2023-10-20,770
C100470,Naukri,Business Analyst,8.1,76,1,Offered,Did Not Join,201942,1630738,2024-08-08,4296
C100471,Agency,Data Analyst,2.0,87,1,Rejected,Joined,1915468,655870,2023-04-08,12065
C100472,Naukri,Product Analyst,0.4,27,1,Offered,Did Not Join,1728169,1543663,2024-03-23,12201
C100473,Campus,Product Analyst,4.7,36,3,Rejected,Did Not Join,1029806,1194750,2024-08-03,18288
C100474,LinkedIn,Sales Executive,1.5,60,1,Offered,Did Not Join,1999348,715308,2023-10-23,9578
C100475,Internshala,Marketing Associate,0.3,69,2,Offered,Did Not Join,528934,1098027,2024-01-08,13527
C100476,Naukri,Sales Executive,5.1,83,2,Rejected,Did Not Join,1544475,1749448,2024-09-18,19563
C100477,LinkedIn,Sales Executive,2.8,58,2,Offered,Did Not Join,542603,1283652,2023-08-16,19291
C100478,Agency,Sales Executive,2.6,24,1,Rejected,Did Not Join,559362,319881,2024-12-08,8190
C100479,LinkedIn,Sales Executive,2.5,92,2,Offered,Joined,1223919,1048266,2024-07-28,13558
C100480,Indeed,Product Analyst,0.4,82,2,Rejected,Did Not Join,945235,230012,2024-09-05,1893
C100481,Indeed,Product Analyst,0.5,77,2,Rejected,Joined,582185,563016,2023-09-16,4793
C100482,LinkedIn,HR Executive,2.3,24,1,Rejected,Did Not Join,310397,491095,2024-01-03,4496
